date,home_team,away_team,team,scorer,minute,own_goal,penalty
1996-10-08,29,54,54,Goran Vlaović,32.0,0,0
1996-10-08,29,54,54,Alen Bokšić,64.0,0,0
1996-10-08,29,54,54,Alen Bokšić,85.0,0,0
1996-10-08,128,36,36,Krasimir Balakov,14.0,0,1
1996-10-08,128,36,128,Robby Langers,20.0,0,0
1996-10-08,128,36,36,Emil Kostadinov,37.0,0,0
1996-10-08,242,27,242,Eber Moas,72.0,0,0
1996-10-09,3,178,178,Luís Figo,10.0,0,0
1996-10-09,3,178,178,Hélder Cristóvão,75.0,0,0
1996-10-09,3,178,178,Rui Costa,88.0,0,0
1996-10-09,12,82,82,Thomas Häßler,20.0,0,0
1996-10-09,12,82,82,Jürgen Klinsmann,26.0,0,0
1996-10-09,12,82,82,Thomas Häßler,39.0,0,0
1996-10-09,12,82,82,Fredi Bobić,69.0,0,0
1996-10-09,12,82,82,Stefan Kuntz,81.0,0,0
1996-10-09,12,82,12,Karapet Mikaelyan,85.0,0,0
1996-10-09,21,121,121,Mihails Zemļinskis,16.0,0,0
1996-10-09,21,121,21,Uladzimir Makowski,78.0,0,0
1996-10-09,60,85,60,Theodoros Zagorakis,25.0,1,0
1996-10-09,60,85,85,Giorgos Donis,35.0,0,0
1996-10-09,60,85,60,Brian Laudrup,52.0,0,0
1996-10-09,64,50,50,Faustino Asprilla,72.0,0,0
1996-10-09,298,177,177,Marek Citko,7.0,0,0
1996-10-09,298,177,298,Alan Shearer,25.0,0,0
1996-10-09,298,177,298,Alan Shearer,38.0,0,0
1996-10-09,100,183,183,Dorinel Munteanu,21.0,0,0
1996-10-09,100,183,183,Gheorghe Hagi,60.0,0,0
1996-10-09,100,183,183,Gheorghe Popescu,75.0,0,0
1996-10-09,100,183,183,Dan Petrescu,81.0,0,0
1996-10-09,107,184,107,Gadi Brumer,65.0,0,0
1996-10-09,107,184,184,Igor Kolyvanov,82.0,0,0
1996-10-09,108,81,108,Fabrizio Ravanelli,43.0,0,0
1996-10-09,127,126,127,Edgaras Jankauskas,43.0,0,0
1996-10-09,127,126,126,Harry Zech,53.0,0,0
1996-10-09,127,126,127,Arminas Narbekovas,55.0,0,0
1996-10-09,166,99,166,Kjetil Rekdal,83.0,0,0
1996-10-09,166,99,166,Kjetil Rekdal,89.0,0,0
1996-10-09,166,99,166,Kjetil Rekdal,90.0,0,1
1996-10-09,173,46,46,Javier Margas,22.0,0,0
1996-10-09,173,46,173,Carlos Gamarra,24.0,0,0
1996-10-09,173,46,173,Catalino Rivarola,63.0,0,0
1996-10-09,105,256,105,Jason McAteer,8.0,0,0
1996-10-09,105,256,105,Tony Cascarino,46.0,0,0
1996-10-09,105,256,105,Tony Cascarino,70.0,0,0
1996-10-09,194,22,22,Gert Verheyen,11.0,0,0
1996-10-09,194,22,22,Luc Nilis,20.0,0,0
1996-10-09,194,22,22,Luc Nilis,49.0,0,0
1996-10-09,218,15,15,Andreas Herzog,11.0,0,0
1996-10-09,246,11,246,Giovanni Savarese,7.0,0,0
1996-10-09,246,11,11,Ariel Ortega,35.0,0,0
1996-10-09,246,11,11,Juan Pablo Sorín,65.0,0,0
1996-10-09,246,11,11,Diego Simeone,77.0,0,0
1996-10-09,246,11,11,Hugo Morales,86.0,0,0
1996-10-09,246,11,246,Rafael Dudamel,87.0,0,0
1996-10-09,246,11,11,Jose Albornoz,90.0,0,0
1996-10-10,41,55,41,Alex Bunbury,29.0,0,0
1996-10-10,41,55,41,Paul Peschisolido,53.0,0,0
1996-10-13,41,55,41,Paul Peschisolido,15.0,0,0
1996-10-13,41,55,41,Nick Dasovic,79.0,0,0
1996-10-13,192,97,97,Nicolás Suazo,7.0,0,0
1996-10-13,192,97,97,Christian Santamaría,23.0,0,0
1996-10-13,192,97,97,Christian Santamaría,42.0,0,0
1996-10-13,192,97,192,James Chewitt,62.0,0,0
1996-10-13,192,97,97,Nicolás Suazo,62.0,0,0
1996-10-16,142,110,142,Luís Roberto Alves,44.0,0,0
1996-10-16,142,110,142,Carlos Hermosillo,55.0,0,0
1996-10-16,142,110,110,Walter Boyd,70.0,0,0
1996-10-23,204,72,204,Peter Dubovský,20.0,0,0
1996-10-23,204,72,204,Tibor Jančula,44.0,0,0
1996-10-23,204,72,204,Július Šimon,57.0,0,1
1996-10-27,335,14,14,Ernie Tapai,5.0,0,0
1996-10-27,335,14,14,Paul Trimboli,20.0,0,0
1996-10-27,335,14,14,Kris Trajanovski,25.0,0,0
1996-10-27,335,14,14,Kris Trajanovski,28.0,0,0
1996-10-27,335,14,14,Kris Trajanovski,44.0,0,0
1996-10-27,335,14,14,Kris Trajanovski,89.0,0,0
1996-10-30,142,192,142,Benjamín Galindo,20.0,0,0
1996-10-30,142,192,142,Benjamín Galindo,29.0,0,0
1996-10-30,142,192,142,Luís Roberto Alves,48.0,0,0
1996-10-30,142,192,142,Carlos Hermosillo,70.0,0,0
1996-10-30,142,192,142,Dexter Walker,88.0,0,0
1996-10-30,142,192,192,Kendall Velox,88.0,0,0
1996-11-01,14,335,14,Robbie Hooker,11.0,0,0
1996-11-01,14,335,14,Kris Trajanovski,21.0,0,0
1996-11-01,14,335,14,Rupena Raumati,31.0,1,0
1996-11-01,14,335,14,Kris Trajanovski,36.0,0,0
1996-11-01,14,335,14,Kris Trajanovski,54.0,0,0
1996-11-03,41,66,41,Alex Bunbury,65.0,0,0
1996-11-03,240,90,240,Eric Wynalda,54.0,0,0
1996-11-03,240,90,240,Brian McBride,90.0,0,0
1996-11-06,142,97,142,Benjamín Galindo,32.0,0,0
1996-11-06,142,97,142,Carlos Hermosillo,35.0,0,0
1996-11-06,142,97,142,Luís Roberto Alves,45.0,0,0
1996-11-06,142,97,97,Enrique Reneau,69.0,0,0
1996-11-08,65,152,65,Ali Maher,1.0,0,0
1996-11-08,65,152,65,Ahmed Hassan,11.0,0,0
1996-11-08,65,152,65,Ali Maher,15.0,0,0
1996-11-08,65,152,152,Eliphas Shivute,24.0,0,0
1996-11-08,65,152,65,Ibrahim Hassan,34.0,0,0
1996-11-08,65,152,65,Ali Maher,69.0,0,0
1996-11-08,65,152,65,Hossam Hassan,72.0,0,0
1996-11-08,65,152,65,Hossam Hassan,83.0,0,0
1996-11-09,3,12,3,Bajram Franholli,57.0,0,0
1996-11-09,3,12,12,Hakob Ter-Petrosyan,90.0,0,0
1996-11-09,15,121,15,Toni Polster,43.0,0,0
1996-11-09,15,121,121,Vīts Rimkus,44.0,0,0
1996-11-09,15,121,15,Andreas Herzog,73.0,0,0
1996-11-09,81,298,298,Teddy Sheringham,15.0,0,0
1996-11-09,81,298,298,Les Ferdinand,37.0,0,0
1996-11-09,82,329,329,Gerry Taggart,38.0,0,0
1996-11-09,82,329,82,Andreas Möller,40.0,0,0
1996-11-09,126,256,256,Dejvi Glavevski,8.0,0,0
1996-11-09,126,256,256,Dejvi Glavevski,12.0,0,0
1996-11-09,126,256,256,Gjorgji Hristov,23.0,0,0
1996-11-09,126,256,256,Mitko Stojkovski,30.0,0,0
1996-11-09,126,256,256,Mitko Stojkovski,43.0,0,0
1996-11-09,126,256,256,Toni Micevski,45.0,0,0
1996-11-09,126,256,256,Toni Micevski,49.0,0,0
1996-11-09,126,256,256,Saša Ćirić,53.0,0,0
1996-11-09,126,256,256,Dejvi Glavevski,60.0,0,0
1996-11-09,126,256,126,Franz Schädler,78.0,0,0
1996-11-09,126,256,256,Saša Ćirić,87.0,0,0
1996-11-09,126,256,256,Vančo Micevski,90.0,0,0
1996-11-09,149,201,149,El Arbi Hababi,16.0,0,0
1996-11-09,149,201,149,Khalid Raghib,50.0,0,0
1996-11-09,149,201,149,Khalid Raghib,55.0,0,0
1996-11-09,149,201,149,Youssef Fertout,57.0,0,0
1996-11-09,155,281,155,Dennis Bergkamp,21.0,0,0
1996-11-09,155,281,155,Ronald de Boer,32.0,0,0
1996-11-09,155,281,155,Wim Jonk,33.0,0,0
1996-11-09,155,281,281,Dean Saunders,38.0,0,0
1996-11-09,155,281,155,Frank de Boer,43.0,0,0
1996-11-09,155,281,155,Phillip Cocu,60.0,0,0
1996-11-09,155,281,155,Dennis Bergkamp,72.0,0,0
1996-11-09,155,281,155,Dennis Bergkamp,78.0,0,0
1996-11-09,161,37,161,Daniel Amokachi,46.0,0,0
1996-11-09,161,37,161,Daniel Amokachi,77.0,0,0
1996-11-09,178,237,178,Fernando Couto,58.0,0,0
1996-11-09,208,59,208,Phil Masinga,67.0,0,0
1996-11-10,7,252,7,Akwá,43.0,0,0
1996-11-10,7,252,7,Paulo António Alves,51.0,0,0
1996-11-10,7,252,252,Adam Ndlovu,60.0,0,0
1996-11-10,16,99,99,Elek Nyilas,42.0,0,0
1996-11-10,16,99,99,Elek Nyilas,67.0,0,1
1996-11-10,16,99,99,Flórián Urbán,77.0,0,0
1996-11-10,27,50,27,Marco Sandy,15.0,0,0
1996-11-10,27,50,50,Mauricio Serna,40.0,0,1
1996-11-10,27,50,27,Jaime Moreno,44.0,0,0
1996-11-10,27,50,50,Freddy Rincón,54.0,0,0
1996-11-10,269,251,269,Olivier Niere,86.0,0,0
1996-11-10,53,90,53,Javier Delgado,53.0,0,0
1996-11-10,53,90,53,Hernán Medford,74.0,0,0
1996-11-10,53,90,53,Rónald Gómez,78.0,0,0
1996-11-10,54,85,85,Demis Nikolaidis,9.0,0,0
1996-11-10,54,85,54,Davor Šuker,44.0,0,0
1996-11-10,57,107,57,Siniša Gogić,9.0,0,0
1996-11-10,57,107,57,Siniša Gogić,15.0,0,1
1996-11-10,66,171,171,Jorge Dely Valdés,11.0,0,0
1996-11-10,66,171,66,Raúl Díaz Arce,43.0,0,0
1996-11-10,66,171,66,Wilfredo Iraheta Sanabria,68.0,0,0
1996-11-10,66,171,171,Jorge Dely Valdés,86.0,0,0
1996-11-10,66,171,66,Giovanni Trigueros,88.0,0,0
1996-11-10,79,83,79,Théodore Nzue Nguema,65.0,0,0
1996-11-10,79,83,83,Abedi Pele,66.0,0,0
1996-11-10,92,115,115,Mike Okoth Origi,12.0,0,0
1996-11-10,92,115,92,Titi Camara,17.0,0,0
1996-11-10,92,115,92,Fodé Camara,34.0,0,0
1996-11-10,92,115,92,Momo Soumah,82.0,0,0
1996-11-10,110,192,110,Theodore Whitmore,10.0,0,0
1996-11-10,110,192,110,Theodore Whitmore,13.0,0,0
1996-11-10,110,192,110,Paul Young,64.0,0,0
1996-11-10,110,192,110,Peter Cargill,66.0,0,0
1996-11-10,110,192,110,Stephen Malcolm,84.0,0,0
1996-11-10,124,230,230,Riadh Jelassi,87.0,0,0
1996-11-10,128,184,184,Andrey Tikhonov,34.0,0,0
1996-11-10,128,184,184,Andrei Kanchelskis,38.0,0,0
1996-11-10,128,184,184,Vladimir Beschastnykh,50.0,0,0
1996-11-10,128,184,184,Valery Karpin,77.0,0,0
1996-11-10,173,64,173,Miguel Ángel Benítez,24.0,0,0
1996-11-10,174,246,174,Juan Reynoso Guzmán,4.0,0,0
1996-11-10,174,246,174,Julio César de Andrade Moura,21.0,0,0
1996-11-10,174,246,174,Roberto Palacios,49.0,0,0
1996-11-10,174,246,246,Gerson Díaz,78.0,0,0
1996-11-10,174,246,174,Roberto Palacios,83.0,0,0
1996-11-10,177,144,177,Henryk Bałuszyński,4.0,0,0
1996-11-10,177,144,177,Krzysztof Warzycha,77.0,0,1
1996-11-10,177,144,144,Serghei Cleșcenco,83.0,0,1
1996-11-10,293,218,293,John McGinlay,7.0,0,0
1996-11-10,198,58,198,Predrag Mijatović,18.0,0,0
1996-11-10,205,29,29,Elvir Bolić,5.0,0,0
1996-11-10,205,29,29,Meho Kodro,33.0,0,0
1996-11-10,205,29,205,Zlatko Zahovič,41.0,0,1
1996-11-10,219,166,166,Øyvind Leonhardsen,32.0,0,0
1996-11-10,226,40,40,Alphonse Tchami,10.0,0,0
1996-11-10,226,40,40,Alphonse Tchami,24.0,0,0
1996-11-10,226,40,226,Kossi Noutsoudje,50.0,0,0
1996-11-10,226,40,40,Alphonse Tchami,55.0,0,0
1996-11-10,226,40,40,Jean-Jacques Missé-Missé,63.0,0,0
1996-11-10,226,40,226,Tadjou Salou,83.0,0,1
1996-11-10,231,194,231,Oktay Derelioğlu,25.0,0,0
1996-11-10,231,194,231,Oktay Derelioğlu,38.0,0,0
1996-11-10,231,194,231,Oktay Derelioğlu,51.0,0,0
1996-11-10,231,194,231,Hakan Şükür,56.0,0,0
1996-11-10,231,194,231,Oktay Derelioğlu,59.0,0,0
1996-11-10,231,194,231,Hakan Şükür,63.0,0,0
1996-11-10,231,194,231,Ertuğrul Sağlam,81.0,0,0
1996-11-10,240,229,240,Thomas Dooley,53.0,0,0
1996-11-10,240,229,240,Eric Wynalda,84.0,0,0
1996-11-11,228,52,228,Timote Moleni,20.0,0,0
1996-11-11,228,52,228,Timote Moleni,67.0,0,0
1996-11-12,46,242,46,Marcelo Salas,60.0,0,0
1996-11-13,193,52,193,T. Tapunuu,10.0,0,0
1996-11-13,193,52,193,Michael Junior Palusami,20.0,0,0
1996-11-13,193,52,52,Mani Stenter,68.0,0,0
1996-11-13,212,204,212,Juan Antonio Pizzi,31.0,0,0
1996-11-13,212,204,204,Dušan Tittel,39.0,0,0
1996-11-13,212,204,212,Guillermo Amor,47.0,0,0
1996-11-13,212,204,212,Luis Enrique,51.0,0,0
1996-11-13,212,204,212,Fernando Hierro,62.0,0,0
1996-11-15,228,193,228,Tolutau Vane,29.0,0,0
1996-11-17,97,192,97,Barrios Zapata,3.0,0,0
1996-11-17,97,192,97,Nicolás Suazo,11.0,0,0
1996-11-17,97,192,97,Arnold Cruz,19.0,0,0
1996-11-17,97,192,97,Carlos Pavón,30.0,0,0
1996-11-17,97,192,192,Rodney Jack,37.0,0,0
1996-11-17,97,192,97,Nicolás Suazo,38.0,0,0
1996-11-17,97,192,97,Enrique Reneau,48.0,0,0
1996-11-17,97,192,97,Nicolás Suazo,50.0,0,0
1996-11-17,97,192,192,Alwyn Guy,62.0,0,0
1996-11-17,97,192,97,Merlyn Membreño,65.0,0,0
1996-11-17,97,192,97,Milton Núñez,67.0,0,0
1996-11-17,97,192,192,Everad Sam,75.0,0,0
1996-11-17,97,192,97,Eduardo Bennett,77.0,0,1
1996-11-17,97,192,97,Milton Núñez,84.0,0,0
1996-11-17,110,142,110,Ian Goodison,82.0,0,0
1996-11-24,90,53,90,Juan Carlos Plata,34.0,0,0
1996-11-24,229,240,240,Joe-Max Moore,36.0,0,0
1996-12-01,53,240,53,Paulo Wanchope,39.0,0,0
1996-12-01,53,240,53,Wilmer López,84.0,0,0
1996-12-01,53,240,240,Cobi Jones,90.0,0,0
1996-12-01,66,55,66,William Renderos Iraheta,3.0,0,0
1996-12-01,66,55,66,Raúl Díaz Arce,30.0,0,0
1996-12-01,66,55,66,Jorge Rodríguez,49.0,0,0
1996-12-04,102,118,102,Widodo Cahyono Putro,20.0,0,0
1996-12-04,102,118,102,Ronny Wabia,40.0,0,0
1996-12-04,102,118,118,Hani Al Saqer,73.0,0,0
1996-12-04,102,118,118,Badr Haji,84.0,0,1
1996-12-04,238,210,210,Hwang Sun-hong,9.0,0,0
1996-12-04,238,210,238,Khamees Saad Mubarak,40.0,0,0
1996-12-05,103,104,104,Hussam Fawzi,37.0,0,0
1996-12-05,103,104,104,Khalid Mohammed Sabbar,69.0,0,0
1996-12-05,103,104,103,Ali Daei,90.0,0,1
1996-12-05,196,224,196,Khalid Al-Temawi,10.0,0,1
1996-12-05,196,224,196,Fahad Al-Mehallel,15.0,0,0
1996-12-05,196,224,196,Khaled Massad,18.0,0,0
1996-12-05,196,224,196,Khalid Al-Temawi,29.0,0,1
1996-12-05,196,224,196,Sami Al-Jaber,52.0,0,0
1996-12-05,196,224,196,Fahad Al-Mehallel,54.0,0,0
1996-12-06,47,243,243,Igor Shkvyrin,78.0,0,0
1996-12-06,47,243,243,Oleg Shatskikh,90.0,0,0
1996-12-06,111,220,220,Nader Joukhadar,8.0,0,0
1996-12-06,111,220,111,Hassan Abbas,85.0,1,0
1996-12-06,111,220,111,Takuya Takagi,88.0,0,0
1996-12-07,210,102,210,Kim Do-hoon,5.0,0,0
1996-12-07,210,102,210,Hwang Sun-hong,7.0,0,0
1996-12-07,210,102,210,Hwang Sun-hong,15.0,0,0
1996-12-07,210,102,210,Ko Jeong-woon,55.0,0,0
1996-12-07,210,102,102,Ronny Wabia,58.0,0,0
1996-12-07,210,102,102,Widodo Cahyono Putro,65.0,0,0
1996-12-07,238,118,118,Jasem Al-Huwaidi,9.0,0,0
1996-12-07,238,118,118,Jasem Al-Huwaidi,44.0,0,0
1996-12-07,238,118,238,Hassan Saeed Ahmed,53.0,0,0
1996-12-07,238,118,238,Adnan Al Talyani,55.0,0,0
1996-12-07,238,118,238,Saad Bakheet Mubarak,80.0,0,0
1996-12-08,90,229,90,Julio Rodas,26.0,0,0
1996-12-08,90,229,229,Angus Eve,30.0,0,0
1996-12-08,90,229,90,Julio Rodas,67.0,0,0
1996-12-08,196,104,196,Fahad Al-Mehallel,26.0,0,0
1996-12-08,224,103,103,Naeim Saadavi,38.0,0,0
1996-12-08,224,103,103,Mehrdad Minavand,54.0,0,0
1996-12-08,224,103,103,Ali Daei,70.0,0,0
1996-12-08,224,103,224,Kiatisuk Senamuang,80.0,0,0
1996-12-09,111,243,111,Hiroshi Nanami,7.0,0,0
1996-12-09,111,243,111,Kazuyoshi Miura,37.0,0,0
1996-12-09,111,243,111,Masakiyo Maezono,86.0,0,0
1996-12-09,111,243,111,Masakiyo Maezono,90.0,0,0
1996-12-09,220,47,47,Ma Mingyu,35.0,0,0
1996-12-09,220,47,47,Gao Feng,49.0,0,0
1996-12-09,220,47,47,Li Bing,73.0,0,0
1996-12-10,118,210,118,Jasem Al-Huwaidi,60.0,0,0
1996-12-10,118,210,118,Bashar Abdullah,87.0,0,0
1996-12-10,238,102,238,Hassan Saeed Ahmed,15.0,0,0
1996-12-10,238,102,238,Adnan Al Talyani,64.0,0,0
1996-12-11,104,224,104,Haidar Mahmoud,17.0,0,0
1996-12-11,104,224,104,Laith Hussein,23.0,0,0
1996-12-11,104,224,224,Dusit Chalermsan,26.0,0,0
1996-12-11,104,224,104,Haidar Mahmoud,50.0,0,0
1996-12-11,104,224,104,Laith Hussein,63.0,0,0
1996-12-11,196,103,103,Ali Daei,12.0,0,0
1996-12-11,196,103,103,Karim Bagheri,37.0,0,0
1996-12-11,196,103,103,Khodadad Azizi,47.0,0,0
1996-12-12,111,47,111,Naoki Soma,90.0,0,0
1996-12-12,243,220,220,Nader Joukhadar,48.0,0,0
1996-12-12,243,220,243,Sergey Lebedev,53.0,0,1
1996-12-12,243,220,220,Ali Cheikh Dib,74.0,0,0
1996-12-14,22,155,155,Dennis Bergkamp,24.0,0,0
1996-12-14,22,155,155,Clarence Seedorf,29.0,0,0
1996-12-14,22,155,155,Wim Jonk,89.0,0,1
1996-12-14,57,36,36,Emil Kostadinov,23.0,0,0
1996-12-14,57,36,57,Pambos Pittas,29.0,0,0
1996-12-14,57,36,36,Krasimir Balakov,34.0,0,0
1996-12-14,57,36,36,Ilian Iliev,70.0,0,0
1996-12-14,256,183,183,Gheorghe Popescu,36.0,0,0
1996-12-14,256,183,183,Gheorghe Popescu,45.0,0,0
1996-12-14,256,183,183,Gheorghe Popescu,90.0,0,1
1996-12-14,329,3,329,Iain Dowie,12.0,0,0
1996-12-14,329,3,329,Iain Dowie,21.0,0,0
1996-12-14,212,198,212,Pep Guardiola,19.0,0,0
1996-12-14,212,198,212,Raúl,37.0,0,0
1996-12-14,240,53,240,Brian McBride,16.0,0,0
1996-12-14,240,53,240,Roy Lassiter,60.0,0,0
1996-12-14,240,53,53,Rónald Gómez,74.0,0,0
1996-12-15,11,46,46,Fernando Cornejo,52.0,0,0
1996-12-15,11,46,11,Gabriel Batistuta,76.0,0,1
1996-12-15,66,41,41,Mark Watson,62.0,0,0
1996-12-15,66,41,41,Alex Bunbury,66.0,0,0
1996-12-15,107,128,107,Eli Ohana,39.0,0,0
1996-12-15,118,111,118,Jasem Al-Huwaidi,17.0,0,0
1996-12-15,118,111,118,Jasem Al-Huwaidi,54.0,0,0
1996-12-15,171,55,171,Víctor René Mendieta Ocampo,15.0,0,0
1996-12-15,171,55,171,Rubén Guevara,55.0,0,0
1996-12-15,171,55,171,Jorge Dely Valdés,58.0,0,0
1996-12-15,171,55,55,Lester Moré,67.0,0,0
1996-12-15,238,104,238,Abdulrahman Ibrahim,103.0,0,0
1996-12-15,242,174,242,Paolo Montero,2.0,0,0
1996-12-15,242,174,242,Pablo Bengoechea,38.0,0,0
1996-12-15,246,50,50,Jorge Bermúdez,7.0,0,0
1996-12-15,246,50,50,Iván Valenciano,50.0,0,0
1996-12-16,196,47,47,Zhang Enhua,6.0,0,0
1996-12-16,196,47,47,Peng Weiguo,16.0,0,0
1996-12-16,196,47,196,Yousuf Al-Thunayan,31.0,0,0
1996-12-16,196,47,196,Sami Al-Jaber,34.0,0,0
1996-12-16,196,47,196,Fahad Al-Mehallel,43.0,0,0
1996-12-16,196,47,196,Yousuf Al-Thunayan,65.0,0,0
1996-12-16,196,47,47,Zhang Enhua,89.0,0,0
1996-12-16,210,103,210,Kim Do-hoon,11.0,0,0
1996-12-16,210,103,103,Karim Bagheri,31.0,0,0
1996-12-16,210,103,210,Shin Tae-Yong,35.0,0,0
1996-12-16,210,103,103,Khodadad Azizi,52.0,0,0
1996-12-16,210,103,103,Ali Daei,66.0,0,0
1996-12-16,210,103,103,Ali Daei,76.0,0,0
1996-12-16,210,103,103,Ali Daei,83.0,0,0
1996-12-16,210,103,103,Ali Daei,89.0,0,1
1996-12-18,136,212,212,Julen Guerrero,8.0,0,0
1996-12-18,136,212,212,Julen Guerrero,26.0,0,0
1996-12-18,136,212,212,Julen Guerrero,33.0,0,0
1996-12-19,238,118,238,Hassan Saeed Ahmed,69.0,0,0
1996-12-21,53,229,229,Jerren Nixon,7.0,0,0
1996-12-21,53,229,53,Paulo Wanchope,44.0,0,0
1996-12-21,53,229,53,Paulo Wanchope,60.0,0,0
1996-12-21,90,240,240,Preki,7.0,0,0
1996-12-21,90,240,90,Juan Manuel Funes,9.0,0,0
1996-12-21,90,240,90,Juan Carlos Plata,44.0,0,0
1996-12-21,90,240,240,Frankie Hejduk,48.0,0,0
1996-12-21,103,118,118,Jasem Al-Huwaidi,15.0,0,0
1996-12-21,103,118,103,Ali Daei,40.0,0,0
1997-01-11,201,79,201,Abu Kanu,46.0,0,0
1997-01-12,27,64,27,Jaime Moreno,7.0,0,0
1997-01-12,27,64,27,Marco Etcheverry,12.0,0,0
1997-01-12,37,92,92,Souleymane Oularé,17.0,0,0
1997-01-12,37,92,92,Momo Soumah,44.0,0,0
1997-01-12,59,269,269,Christ Bongo,4.0,0,0
1997-01-12,59,269,59,Nzelo Hervé Lembi,13.0,0,0
1997-01-12,83,149,149,Salaheddine Bassir,30.0,0,0
1997-01-12,83,149,149,Mustapha Hadji,70.0,0,0
1997-01-12,83,149,83,Samuel Johnson,77.0,0,0
1997-01-12,83,149,83,Arthur Moses,89.0,0,0
1997-01-12,115,161,115,Kennedy Simiyu,22.0,0,0
1997-01-12,115,161,161,Jonathan Akpoborie,48.0,0,0
1997-01-12,174,46,174,Flavio Maestri,15.0,0,0
1997-01-12,174,46,174,Roberto Palacios,34.0,0,0
1997-01-12,174,46,46,Iván Zamorano,88.0,0,0
1997-01-12,230,65,230,Zoubeir Baya,10.0,0,0
1997-01-12,246,173,173,Miguel Ángel Benítez,6.0,0,0
1997-01-12,246,173,173,Julio César Enciso,62.0,0,0
1997-01-12,252,226,252,Kennedy Chihuri,16.0,0,0
1997-01-12,252,226,252,Vitalis Takawira,21.0,0,1
1997-01-12,252,226,252,Vitalis Takawira,49.0,0,0
1997-02-11,64,242,64,Álex Aguinaga,6.0,0,0
1997-02-11,64,242,64,Agustín Delgado,68.0,0,0
1997-02-11,64,242,64,Agustín Delgado,76.0,0,0
1997-02-11,64,242,64,Cléber Chalá,87.0,0,0
1997-02-12,27,46,27,Vladimir Soria,28.0,0,0
1997-02-12,27,46,46,Pedro González Vera,44.0,0,0
1997-02-12,50,11,11,Claudio López,10.0,0,0
1997-02-12,298,108,108,Gianfranco Zola,19.0,0,0
1997-02-12,173,174,173,Catalino Rivarola,12.0,0,0
